query_id,split,family,sealed,persona,turn,pair_id,query_text_ko,attr,t_req,scope,subject_token,period,agg,target_fragment_ids,gt_peritem_permit,gt_peritem_tier,gt_cl_action,gt_cl_rule,gt_obligations,clause_ref,canary_ref,template_id,variant_ops
P0270,paraphrase,reorder,0,F_SEC:E_F_SEC,0,Q0042,혹시 Benesov지점 소속 인원 집계를 보여줘,ER,2,/은행/central Bohemia지역본부/Benesov지점,,2018-01-01,부서·지점 단위 집계,G08-00691,1,2,release,R3,session_ledger:G08-00691,§2.1c-FL4-정보보호(신호만),,{org} 소속 인원 집계를 보여줘,reorder
P0271,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0045,Munehiko Raney 개인 인사기록을 확인 부탁드립니다,ER,3,/은행/재무지원부문/재무기획부/회계팀,E0059,2018-01-01,개인 단위,G08-01036,1,3,release,R3,mask_pii:G08-01036;session_ledger:G08-01036,§2.1c-FL3-준법(사후감사로그),,{name} 개인 인사기록을 확인해줘,polite
P0272,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0045,혹시 Munehiko Raney 개인 인사기록을 확인해줘,ER,3,/은행/재무지원부문/재무기획부/회계팀,E0059,2018-01-01,개인 단위,G08-01036,1,3,release,R3,mask_pii:G08-01036;session_ledger:G08-01036,§2.1c-FL3-준법(사후감사로그),,{name} 개인 인사기록을 확인해줘,reorder
P0273,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0046,Stafford Domenig 개인 인사기록을 확인 부탁드립니다,ER,3,/은행/전략기획부문/종합기획부/기획팀,E0064,2018-01-01,개인 단위,G08-01046,1,3,release,R3,mask_pii:G08-01046;session_ledger:G08-01046,§2.1c-FL3-준법(사후감사로그),,{name} 개인 인사기록을 확인해줘,polite
P0274,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0046,혹시 Stafford Domenig 개인 인사기록을 확인해줘,ER,3,/은행/전략기획부문/종합기획부/기획팀,E0064,2018-01-01,개인 단위,G08-01046,1,3,release,R3,mask_pii:G08-01046;session_ledger:G08-01046,§2.1c-FL3-준법(사후감사로그),,{name} 개인 인사기록을 확인해줘,reorder
P0275,paraphrase,polite,0,H_HR:E_H_HR,0,Q0049,Sudharsan Mahnke 개인 인사기록을 확인 부탁드립니다,ER,3,/은행/north Moravia지역본부,E0022,2018-01-01,개인 단위,G08-00972,1,3,release,R3,mask_pii:G08-00972;session_ledger:G08-00972,§2.1c-FL2-인사라인,,{name} 개인 인사기록을 확인해줘,polite
P0276,paraphrase,reorder,0,H_HR:E_H_HR,0,Q0049,혹시 Sudharsan Mahnke 개인 인사기록을 확인해줘,ER,3,/은행/north Moravia지역본부,E0022,2018-01-01,개인 단위,G08-00972,1,3,release,R3,mask_pii:G08-00972;session_ledger:G08-00972,§2.1c-FL2-인사라인,,{name} 개인 인사기록을 확인해줘,reorder
P0277,paraphrase,polite,0,H_HR:E_H_HR,0,Q0050,Zeljko Driscoll의 인사 정보를 보여주십시오,ER,3,/은행/전략기획부문,E0005,2018-01-01,개인 단위,G08-00940,1,3,release,R3,mask_pii:G08-00940;session_ledger:G08-00940,§2.1c-FL2-인사라인,,{name}의 인사 정보를 보여줘,polite
P0278,paraphrase,reorder,0,H_HR:E_H_HR,0,Q0050,혹시 Zeljko Driscoll의 인사 정보를 보여줘,ER,3,/은행/전략기획부문,E0005,2018-01-01,개인 단위,G08-00940,1,3,release,R3,mask_pii:G08-00940;session_ledger:G08-00940,§2.1c-FL2-인사라인,,{name}의 인사 정보를 보여줘,reorder
P0279,paraphrase,polite,0,F_PAY:E_F_PAY,0,Q0051,Atreye Mamelak 개인 인사기록을 확인 부탁드립니다,ER,3,/은행/재무지원부문/인사부/인사운영팀,E0049,2018-01-01,개인 단위,G08-01020,1,3,release,R3,mask_pii:G08-01020;session_ledger:G08-01020,§2.1c-FL2-급여팀,,{name} 개인 인사기록을 확인해줘,polite
P0280,paraphrase,reorder,0,F_PAY:E_F_PAY,0,Q0051,혹시 Atreye Mamelak 개인 인사기록을 확인해줘,ER,3,/은행/재무지원부문/인사부/인사운영팀,E0049,2018-01-01,개인 단위,G08-01020,1,3,release,R3,mask_pii:G08-01020;session_ledger:G08-01020,§2.1c-FL2-급여팀,,{name} 개인 인사기록을 확인해줘,reorder
P0281,paraphrase,polite,0,F_PAY:E_F_PAY,0,Q0052,Zeljko Driscoll 개인 인사기록을 확인 부탁드립니다,ER,3,/은행/전략기획부문,E0005,2018-01-01,개인 단위,G08-00940,1,3,release,R3,mask_pii:G08-00940;session_ledger:G08-00940,§2.1c-FL2-급여팀,,{name} 개인 인사기록을 확인해줘,polite
P0282,paraphrase,reorder,0,F_PAY:E_F_PAY,0,Q0052,혹시 Zeljko Driscoll 개인 인사기록을 확인해줘,ER,3,/은행/전략기획부문,E0005,2018-01-01,개인 단위,G08-00940,1,3,release,R3,mask_pii:G08-00940;session_ledger:G08-00940,§2.1c-FL2-급여팀,,{name} 개인 인사기록을 확인해줘,reorder
P0283,paraphrase,polite,0,F_SAL:E_F_SAL,0,Q0059,Plzen - mesto지점 단위 여신 규모가 얼마야,LN,2,/은행/west Bohemia지역본부/Plzen - mesto지점,,2018-12-01,부서·지점 단위 집계,G05-00208,1,2,release,R3,session_ledger:G05-00208,§2.1c-FL1-실적관장,,{org} 단위 여신 규모가 얼마야,polite
P0284,paraphrase,reorder,0,F_SAL:E_F_SAL,0,Q0059,혹시 Plzen - mesto지점 단위 여신 규모가 얼마야,LN,2,/은행/west Bohemia지역본부/Plzen - mesto지점,,2018-12-01,부서·지점 단위 집계,G05-00208,1,2,release,R3,session_ledger:G05-00208,§2.1c-FL1-실적관장,,{org} 단위 여신 규모가 얼마야,reorder
P0285,paraphrase,polite,0,F_SAL:E_F_SAL,0,Q0060,Rychnov nad Kneznou지점 대출 총액을 보여주십시오,LN,2,/은행/east Bohemia지역본부/Rychnov nad Kneznou지점,,2018-12-01,부서·지점 단위 집계,G05-00318,1,2,release,R3,session_ledger:G05-00318,§2.1c-FL1-실적관장,,{org} 대출 총액을 보여줘,polite
P0286,paraphrase,reorder,0,F_SAL:E_F_SAL,0,Q0060,혹시 Rychnov nad Kneznou지점 대출 총액을 보여줘,LN,2,/은행/east Bohemia지역본부/Rychnov nad Kneznou지점,,2018-12-01,부서·지점 단위 집계,G05-00318,1,2,release,R3,session_ledger:G05-00318,§2.1c-FL1-실적관장,,{org} 대출 총액을 보여줘,reorder
P0287,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0061,Ceske Budejovice지점의 여신잔액 집계를 알려주시겠어요,LN,2,/은행/south Bohemia지역본부/Ceske Budejovice지점,,2018-12-01,부서·지점 단위 집계,G05-00148,1,2,release,R3,session_ledger:G05-00148,§2.1c-FL3-준법(사후감사로그),,{org}의 여신잔액 집계를 알려줘,polite
P0288,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0061,혹시 Ceske Budejovice지점의 여신잔액 집계를 알려줘,LN,2,/은행/south Bohemia지역본부/Ceske Budejovice지점,,2018-12-01,부서·지점 단위 집계,G05-00148,1,2,release,R3,session_ledger:G05-00148,§2.1c-FL3-준법(사후감사로그),,{org}의 여신잔액 집계를 알려줘,reorder
P0289,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0062,Rakovnik지점 대출 총액을 보여주십시오,LN,2,/은행/central Bohemia지역본부/Rakovnik지점,,2018-12-01,부서·지점 단위 집계,G05-00143,1,2,release,R3,session_ledger:G05-00143,§2.1c-FL3-준법(사후감사로그),,{org} 대출 총액을 보여줘,polite
P0290,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0062,혹시 Rakovnik지점 대출 총액을 보여줘,LN,2,/은행/central Bohemia지역본부/Rakovnik지점,,2018-12-01,부서·지점 단위 집계,G05-00143,1,2,release,R3,session_ledger:G05-00143,§2.1c-FL3-준법(사후감사로그),,{org} 대출 총액을 보여줘,reorder
P0291,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0073,Cesky Krumlov지점에서 가장 큰 여신 건을 알려주시겠어요,LN,3,/은행/south Bohemia지역본부/Cesky Krumlov지점,loan#5980,2018-12-01,개인 단위,G05-00555,1,3,release,R3,mask_pii:G05-00555;session_ledger:G05-00555,§2.1c-FL3-준법(사후감사로그),,{org}에서 가장 큰 여신 건을 알려줘,polite
P0292,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0073,혹시 Cesky Krumlov지점에서 가장 큰 여신 건을 알려줘,LN,3,/은행/south Bohemia지역본부/Cesky Krumlov지점,loan#5980,2018-12-01,개인 단위,G05-00555,1,3,release,R3,mask_pii:G05-00555;session_ledger:G05-00555,§2.1c-FL3-준법(사후감사로그),,{org}에서 가장 큰 여신 건을 알려줘,reorder
P0293,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0074,Pribram지점에서 가장 큰 여신 건을 알려주시겠어요,LN,3,/은행/central Bohemia지역본부/Pribram지점,loan#5665,2018-12-01,개인 단위,G05-00537,1,3,release,R3,mask_pii:G05-00537;session_ledger:G05-00537,§2.1c-FL3-준법(사후감사로그),,{org}에서 가장 큰 여신 건을 알려줘,polite
P0294,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0074,혹시 Pribram지점에서 가장 큰 여신 건을 알려줘,LN,3,/은행/central Bohemia지역본부/Pribram지점,loan#5665,2018-12-01,개인 단위,G05-00537,1,3,release,R3,mask_pii:G05-00537;session_ledger:G05-00537,§2.1c-FL3-준법(사후감사로그),,{org}에서 가장 큰 여신 건을 알려줘,reorder
P0295,paraphrase,polite,0,C_CC:E_C_CC,0,Q0085,Strakonice지점의 고객 프로필 집계를 보여주십시오,CP,2,/은행/south Bohemia지역본부/Strakonice지점,,2018-12-01,부서·지점 단위 집계,G02-00177,1,2,release,R3,session_ledger:G02-00177,§2.1c-FL0-고객접점,,{org}의 고객 프로필 집계를 보여줘,polite
P0296,paraphrase,reorder,0,C_CC:E_C_CC,0,Q0085,혹시 Strakonice지점의 고객 프로필 집계를 보여줘,CP,2,/은행/south Bohemia지역본부/Strakonice지점,,2018-12-01,부서·지점 단위 집계,G02-00177,1,2,release,R3,session_ledger:G02-00177,§2.1c-FL0-고객접점,,{org}의 고객 프로필 집계를 보여줘,reorder
P0297,paraphrase,polite,0,C_CC:E_C_CC,0,Q0086,Jablonec n. Nisou지점 고객 현황을 알려주시겠어요,CP,2,/은행/north Bohemia지역본부/Jablonec n. Nisou지점,,2018-12-01,부서·지점 단위 집계,G02-00252,1,2,release,R3,session_ledger:G02-00252,§2.1c-FL0-고객접점,,{org} 고객 현황을 알려줘,polite
P0298,paraphrase,reorder,0,C_CC:E_C_CC,0,Q0086,혹시 Jablonec n. Nisou지점 고객 현황을 알려줘,CP,2,/은행/north Bohemia지역본부/Jablonec n. Nisou지점,,2018-12-01,부서·지점 단위 집계,G02-00252,1,2,release,R3,session_ledger:G02-00252,§2.1c-FL0-고객접점,,{org} 고객 현황을 알려줘,reorder
P0299,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0091,Plzen - sever지점의 고객 프로필 집계를 보여주십시오,CP,2,/은행/west Bohemia지역본부/Plzen - sever지점,,2018-12-01,부서·지점 단위 집계,G02-00217,1,2,release,R3,session_ledger:G02-00217,§2.1c-FL3-준법(사후감사로그),,{org}의 고객 프로필 집계를 보여줘,polite
P0300,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0091,혹시 Plzen - sever지점의 고객 프로필 집계를 보여줘,CP,2,/은행/west Bohemia지역본부/Plzen - sever지점,,2018-12-01,부서·지점 단위 집계,G02-00217,1,2,release,R3,session_ledger:G02-00217,§2.1c-FL3-준법(사후감사로그),,{org}의 고객 프로필 집계를 보여줘,reorder
P0301,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0092,Hl.m. Praha지점의 고객 프로필 집계를 보여주십시오,CP,2,/은행/Prague지역본부/Hl.m. Praha지점,,2018-12-01,부서·지점 단위 집계,G02-00082,1,2,release,R3,session_ledger:G02-00082,§2.1c-FL3-준법(사후감사로그),,{org}의 고객 프로필 집계를 보여줘,polite
P0302,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0092,혹시 Hl.m. Praha지점의 고객 프로필 집계를 보여줘,CP,2,/은행/Prague지역본부/Hl.m. Praha지점,,2018-12-01,부서·지점 단위 집계,G02-00082,1,2,release,R3,session_ledger:G02-00082,§2.1c-FL3-준법(사후감사로그),,{org}의 고객 프로필 집계를 보여줘,reorder
P0303,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0097,Praha - vychod지점 고객 개인 명단을 알려주시겠어요,CP,3,/은행/central Bohemia지역본부/Praha - vychod지점,client#606,2018-12-01,개인 단위,G02-00523,1,3,release,R3,mask_pii:G02-00523;session_ledger:G02-00523,§2.1c-FL3-준법(사후감사로그),,{org} 고객 개인 명단을 알려줘,polite
P0304,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0097,혹시 Praha - vychod지점 고객 개인 명단을 알려줘,CP,3,/은행/central Bohemia지역본부/Praha - vychod지점,client#606,2018-12-01,개인 단위,G02-00523,1,3,release,R3,mask_pii:G02-00523;session_ledger:G02-00523,§2.1c-FL3-준법(사후감사로그),,{org} 고객 개인 명단을 알려줘,reorder
P0305,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0098,Mlada Boleslav지점 고객 개인 명단을 알려주시겠어요,CP,3,/은행/central Bohemia지역본부/Mlada Boleslav지점,client#82,2018-12-01,개인 단위,G02-00510,1,3,release,R3,mask_pii:G02-00510;session_ledger:G02-00510,§2.1c-FL3-준법(사후감사로그),,{org} 고객 개인 명단을 알려줘,polite
P0306,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0098,혹시 Mlada Boleslav지점 고객 개인 명단을 알려줘,CP,3,/은행/central Bohemia지역본부/Mlada Boleslav지점,client#82,2018-12-01,개인 단위,G02-00510,1,3,release,R3,mask_pii:G02-00510;session_ledger:G02-00510,§2.1c-FL3-준법(사후감사로그),,{org} 고객 개인 명단을 알려줘,reorder
P0307,paraphrase,polite,0,S_ACC:E_S_ACC,0,Q0105,공표 지역 통계를 알려주시겠어요,RS,1,/은행,,2018-01-01,전행 집계,G01-00000,1,1,release,R3,session_ledger:G01-00000,§2.4-공표,,공표 지역 통계를 알려줘,polite
P0308,paraphrase,reorder,0,S_ACC:E_S_ACC,0,Q0105,혹시 공표 지역 통계를 알려줘,RS,1,/은행,,2018-01-01,전행 집계,G01-00000,1,1,release,R3,session_ledger:G01-00000,§2.4-공표,,공표 지역 통계를 알려줘,reorder
P0309,paraphrase,polite,0,B_BR:E_B_BR,0,Q0106,전국 지역통계를 보여주십시오,RS,1,/은행,,2018-01-01,전행 집계,G01-00000,1,1,release,R3,session_ledger:G01-00000,§2.4-공표,,전국 지역통계를 보여줘,polite
P0310,paraphrase,reorder,0,B_BR:E_B_BR,0,Q0106,혹시 전국 지역통계를 보여줘,RS,1,/은행,,2018-01-01,전행 집계,G01-00000,1,1,release,R3,session_ledger:G01-00000,§2.4-공표,,전국 지역통계를 보여줘,reorder
P0311,paraphrase,polite,0,H_HR:E_H_HR,0,Q0107,전국 지역통계를 보여주십시오,RS,1,/은행,,2018-01-01,전행 집계,G01-00000,1,1,release,R3,session_ledger:G01-00000,§2.4-공표,,전국 지역통계를 보여줘,polite
P0312,paraphrase,reorder,0,H_HR:E_H_HR,0,Q0107,혹시 전국 지역통계를 보여줘,RS,1,/은행,,2018-01-01,전행 집계,G01-00000,1,1,release,R3,session_ledger:G01-00000,§2.4-공표,,전국 지역통계를 보여줘,reorder
P0313,paraphrase,polite,0,F_PAY:E_F_PAY,0,Q0108,공표 지역 통계를 알려주시겠어요,RS,1,/은행,,2018-01-01,전행 집계,G01-00000,1,1,release,R3,session_ledger:G01-00000,§2.4-공표,,공표 지역 통계를 알려줘,polite
P0314,paraphrase,reorder,0,F_PAY:E_F_PAY,0,Q0108,혹시 공표 지역 통계를 알려줘,RS,1,/은행,,2018-01-01,전행 집계,G01-00000,1,1,release,R3,session_ledger:G01-00000,§2.4-공표,,공표 지역 통계를 알려줘,reorder
P0315,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0109,공표 지역 통계를 알려주시겠어요,RS,1,/은행,,2018-01-01,전행 집계,G01-00000,1,1,release,R3,session_ledger:G01-00000,§2.4-공표,,공표 지역 통계를 알려줘,polite
P0316,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0109,혹시 공표 지역 통계를 알려줘,RS,1,/은행,,2018-01-01,전행 집계,G01-00000,1,1,release,R3,session_ledger:G01-00000,§2.4-공표,,공표 지역 통계를 알려줘,reorder
P0317,paraphrase,polite,0,S_ACC:E_S_ACC,0,Q0110,Plzen - sever지점 지역통계를 보여주십시오,RS,2,/은행/west Bohemia지역본부/Plzen - sever지점,,2018-01-01,부서·지점 단위 집계,G01-00028,1,2,release,R3,session_ledger:G01-00028,§2.4-공표,,{org} 지역통계를 보여줘,polite
P0318,paraphrase,reorder,0,S_ACC:E_S_ACC,0,Q0110,혹시 Plzen - sever지점 지역통계를 보여줘,RS,2,/은행/west Bohemia지역본부/Plzen - sever지점,,2018-01-01,부서·지점 단위 집계,G01-00028,1,2,release,R3,session_ledger:G01-00028,§2.4-공표,,{org} 지역통계를 보여줘,reorder
P0319,paraphrase,polite,0,S_ACC:E_S_ACC,0,Q0111,Blansko지점 지역통계를 보여주십시오,RS,2,/은행/south Moravia지역본부/Blansko지점,,2018-01-01,부서·지점 단위 집계,G01-00053,1,2,release,R3,session_ledger:G01-00053,§2.4-공표,,{org} 지역통계를 보여줘,polite
P0320,paraphrase,reorder,0,S_ACC:E_S_ACC,0,Q0111,혹시 Blansko지점 지역통계를 보여줘,RS,2,/은행/south Moravia지역본부/Blansko지점,,2018-01-01,부서·지점 단위 집계,G01-00053,1,2,release,R3,session_ledger:G01-00053,§2.4-공표,,{org} 지역통계를 보여줘,reorder
P0321,paraphrase,polite,0,B_RHQ:E_B_RHQ,0,Q0112,Rokycany지점 지역통계를 보여주십시오,RS,2,/은행/west Bohemia지역본부/Rokycany지점,,2018-01-01,부서·지점 단위 집계,G01-00029,1,2,release,R3,session_ledger:G01-00029,§2.4-공표,,{org} 지역통계를 보여줘,polite
P0322,paraphrase,reorder,0,B_RHQ:E_B_RHQ,0,Q0112,혹시 Rokycany지점 지역통계를 보여줘,RS,2,/은행/west Bohemia지역본부/Rokycany지점,,2018-01-01,부서·지점 단위 집계,G01-00029,1,2,release,R3,session_ledger:G01-00029,§2.4-공표,,{org} 지역통계를 보여줘,reorder
P0323,paraphrase,polite,0,B_RHQ:E_B_RHQ,0,Q0113,Melnik지점 지역통계를 보여주십시오,RS,2,/은행/central Bohemia지역본부/Melnik지점,,2018-01-01,부서·지점 단위 집계,G01-00007,1,2,release,R3,session_ledger:G01-00007,§2.4-공표,,{org} 지역통계를 보여줘,polite
P0324,paraphrase,reorder,0,B_RHQ:E_B_RHQ,0,Q0113,혹시 Melnik지점 지역통계를 보여줘,RS,2,/은행/central Bohemia지역본부/Melnik지점,,2018-01-01,부서·지점 단위 집계,G01-00007,1,2,release,R3,session_ledger:G01-00007,§2.4-공표,,{org} 지역통계를 보여줘,reorder
P0325,paraphrase,polite,0,H_HR:E_H_HR,0,Q0114,Kladno지점 지역통계를 보여주십시오,RS,2,/은행/central Bohemia지역본부/Kladno지점,,2018-01-01,부서·지점 단위 집계,G01-00004,1,2,release,R3,session_ledger:G01-00004,§2.4-공표,,{org} 지역통계를 보여줘,polite
P0326,paraphrase,reorder,0,H_HR:E_H_HR,0,Q0114,혹시 Kladno지점 지역통계를 보여줘,RS,2,/은행/central Bohemia지역본부/Kladno지점,,2018-01-01,부서·지점 단위 집계,G01-00004,1,2,release,R3,session_ledger:G01-00004,§2.4-공표,,{org} 지역통계를 보여줘,reorder
P0327,paraphrase,polite,0,H_HR:E_H_HR,0,Q0115,Rakovnik지점 지역통계를 보여주십시오,RS,2,/은행/central Bohemia지역본부/Rakovnik지점,,2018-01-01,부서·지점 단위 집계,G01-00013,1,2,release,R3,session_ledger:G01-00013,§2.4-공표,,{org} 지역통계를 보여줘,polite
P0328,paraphrase,reorder,0,H_HR:E_H_HR,0,Q0115,혹시 Rakovnik지점 지역통계를 보여줘,RS,2,/은행/central Bohemia지역본부/Rakovnik지점,,2018-01-01,부서·지점 단위 집계,G01-00013,1,2,release,R3,session_ledger:G01-00013,§2.4-공표,,{org} 지역통계를 보여줘,reorder
P0329,paraphrase,polite,0,F_PAY:E_F_PAY,0,Q0116,Chrudim지점 지역통계를 보여주십시오,RS,2,/은행/east Bohemia지역본부/Chrudim지점,,2018-01-01,부서·지점 단위 집계,G01-00044,1,2,release,R3,session_ledger:G01-00044,§2.4-공표,,{org} 지역통계를 보여줘,polite
P0330,paraphrase,reorder,0,F_PAY:E_F_PAY,0,Q0116,혹시 Chrudim지점 지역통계를 보여줘,RS,2,/은행/east Bohemia지역본부/Chrudim지점,,2018-01-01,부서·지점 단위 집계,G01-00044,1,2,release,R3,session_ledger:G01-00044,§2.4-공표,,{org} 지역통계를 보여줘,reorder
P0331,paraphrase,polite,0,F_PAY:E_F_PAY,0,Q0117,Plzen - mesto지점 지역통계를 보여주십시오,RS,2,/은행/west Bohemia지역본부/Plzen - mesto지점,,2018-01-01,부서·지점 단위 집계,G01-00026,1,2,release,R3,session_ledger:G01-00026,§2.4-공표,,{org} 지역통계를 보여줘,polite
P0332,paraphrase,reorder,0,F_PAY:E_F_PAY,0,Q0117,혹시 Plzen - mesto지점 지역통계를 보여줘,RS,2,/은행/west Bohemia지역본부/Plzen - mesto지점,,2018-01-01,부서·지점 단위 집계,G01-00026,1,2,release,R3,session_ledger:G01-00026,§2.4-공표,,{org} 지역통계를 보여줘,reorder
P0333,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0118,Kromeriz지점 지역통계를 보여주십시오,RS,2,/은행/south Moravia지역본부/Kromeriz지점,,2018-01-01,부서·지점 단위 집계,G01-00059,1,2,release,R3,session_ledger:G01-00059,§2.4-공표,,{org} 지역통계를 보여줘,polite
P0334,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0118,혹시 Kromeriz지점 지역통계를 보여줘,RS,2,/은행/south Moravia지역본부/Kromeriz지점,,2018-01-01,부서·지점 단위 집계,G01-00059,1,2,release,R3,session_ledger:G01-00059,§2.4-공표,,{org} 지역통계를 보여줘,reorder
P0335,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0119,Domazlice지점 지역통계를 보여주십시오,RS,2,/은행/west Bohemia지역본부/Domazlice지점,,2018-01-01,부서·지점 단위 집계,G01-00022,1,2,release,R3,session_ledger:G01-00022,§2.4-공표,,{org} 지역통계를 보여줘,polite
P0336,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0119,혹시 Domazlice지점 지역통계를 보여줘,RS,2,/은행/west Bohemia지역본부/Domazlice지점,,2018-01-01,부서·지점 단위 집계,G01-00022,1,2,release,R3,session_ledger:G01-00022,§2.4-공표,,{org} 지역통계를 보여줘,reorder
P0337,paraphrase,polite,0,F_SEC:E_F_SEC,0,Q0120,Rychnov nad Kneznou지점 접근기록 집계를 알려주시겠어요,AL,2,/은행/east Bohemia지역본부/Rychnov nad Kneznou지점,,2018-12-01,부서·지점 단위 집계,G11-02412,1,2,release,R3,session_ledger:G11-02412,§2.1c-FL4-정보보호(신호만),,{org} 접근기록 집계를 알려줘,polite
P0338,paraphrase,reorder,0,F_SEC:E_F_SEC,0,Q0120,혹시 Rychnov nad Kneznou지점 접근기록 집계를 알려줘,AL,2,/은행/east Bohemia지역본부/Rychnov nad Kneznou지점,,2018-12-01,부서·지점 단위 집계,G11-02412,1,2,release,R3,session_ledger:G11-02412,§2.1c-FL4-정보보호(신호만),,{org} 접근기록 집계를 알려줘,reorder
P0339,paraphrase,polite,0,F_SEC:E_F_SEC,0,Q0121,Pardubice지점의 접근로그 요약을 보여주십시오,AL,2,/은행/east Bohemia지역본부/Pardubice지점,,2018-12-01,부서·지점 단위 집계,G11-02411,1,2,release,R3,session_ledger:G11-02411,§2.1c-FL4-정보보호(신호만),,{org}의 접근로그 요약을 보여줘,polite
P0340,paraphrase,reorder,0,F_SEC:E_F_SEC,0,Q0121,혹시 Pardubice지점의 접근로그 요약을 보여줘,AL,2,/은행/east Bohemia지역본부/Pardubice지점,,2018-12-01,부서·지점 단위 집계,G11-02411,1,2,release,R3,session_ledger:G11-02411,§2.1c-FL4-정보보호(신호만),,{org}의 접근로그 요약을 보여줘,reorder
P0341,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0122,Pelhrimov지점의 접근로그 요약을 보여주십시오,AL,2,/은행/south Bohemia지역본부/Pelhrimov지점,,2018-12-01,부서·지점 단위 집계,G11-02444,1,2,release,R3,session_ledger:G11-02444,§2.1c-FL3-준법(사후감사로그),,{org}의 접근로그 요약을 보여줘,polite
P0342,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0122,혹시 Pelhrimov지점의 접근로그 요약을 보여줘,AL,2,/은행/south Bohemia지역본부/Pelhrimov지점,,2018-12-01,부서·지점 단위 집계,G11-02444,1,2,release,R3,session_ledger:G11-02444,§2.1c-FL3-준법(사후감사로그),,{org}의 접근로그 요약을 보여줘,reorder
P0343,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0123,Pardubice지점 접근기록 집계를 알려주시겠어요,AL,2,/은행/east Bohemia지역본부/Pardubice지점,,2018-12-01,부서·지점 단위 집계,G11-02411,1,2,release,R3,session_ledger:G11-02411,§2.1c-FL3-준법(사후감사로그),,{org} 접근기록 집계를 알려줘,polite
P0344,paraphrase,reorder,0,F_CMP:E_F_CMP,0,Q0123,혹시 Pardubice지점 접근기록 집계를 알려줘,AL,2,/은행/east Bohemia지역본부/Pardubice지점,,2018-12-01,부서·지점 단위 집계,G11-02411,1,2,release,R3,session_ledger:G11-02411,§2.1c-FL3-준법(사후감사로그),,{org} 접근기록 집계를 알려줘,reorder
P0345,paraphrase,polite,0,F_SEC:E_F_SEC,0,Q0130,Mansur Srimani 행동신호 기록을 확인 부탁드립니다,AL,3,/은행/재무지원부문/재무기획부/회계팀,E0057,2018-12-01,개인 단위,G11-02348,1,3,release,R3,mask_pii:G11-02348;session_ledger:G11-02348,§2.1c-FL4-정보보호(신호만),,{name} 행동신호 기록을 확인해줘,polite
P0346,paraphrase,reorder,0,F_SEC:E_F_SEC,0,Q0130,혹시 Mansur Srimani 행동신호 기록을 확인해줘,AL,3,/은행/재무지원부문/재무기획부/회계팀,E0057,2018-12-01,개인 단위,G11-02348,1,3,release,R3,mask_pii:G11-02348;session_ledger:G11-02348,§2.1c-FL4-정보보호(신호만),,{name} 행동신호 기록을 확인해줘,reorder
P0347,paraphrase,polite,0,F_SEC:E_F_SEC,0,Q0131,Yucai Besselaar의 접근로그를 보여주십시오,AL,3,/은행/west Bohemia지역본부,E0025,2018-12-01,개인 단위,G11-02321,1,3,release,R3,mask_pii:G11-02321;session_ledger:G11-02321,§2.1c-FL4-정보보호(신호만),,{name}의 접근로그를 보여줘,polite
P0348,paraphrase,reorder,0,F_SEC:E_F_SEC,0,Q0131,혹시 Yucai Besselaar의 접근로그를 보여줘,AL,3,/은행/west Bohemia지역본부,E0025,2018-12-01,개인 단위,G11-02321,1,3,release,R3,mask_pii:G11-02321;session_ledger:G11-02321,§2.1c-FL4-정보보호(신호만),,{name}의 접근로그를 보여줘,reorder
P0349,paraphrase,polite,0,F_CMP:E_F_CMP,0,Q0132,Niranjan Felder의 접근로그를 보여주십시오,AL,3,/은행/재무지원부문/인사부/인사운영팀,E0044,2018-12-01,개인 단위,G11-02337,1,3,release,R3,mask_pii:G11-02337;session_ledger:G11-02337,§2.1c-FL3-준법(사후감사로그),,{name}의 접근로그를 보여줘,polite
